tas,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099
EUR-11_SMHI-RCA4_MOHC-HadGEM2-ES_r1i1p1,4.18429046578573,5.46526656940511,4.74420323785662,5.24763082061788,5.96490147653758,5.49412352993115,5.50183240824063,5.47949306756464,4.68109416701478,5.62160719691244,4.69920233274091,4.59857505129046,4.45682295160437,5.08681552017939,6.35282368449402,5.55611611990988,7.1783194575402,4.90748751788811,5.84587517417041,5.49898006325474,5.65581071169722,5.70466510716042,6.00779285513413,4.66989624828204,5.36688063028173,5.01343537533405,5.19283125554382,5.52369037223856,7.32616628059031,6.51529824988531,6.31860362086129,5.78441962525187,5.42450121147966,7.04993559813532,6.93409095497289,6.14666900621559,7.09707229590488,7.65282635885402,7.18339631045447,6.82984475841485,7.22462686696957,5.46693569652876,6.2727664724211,7.82704830389195,8.2835033157762,7.2534873962883,5.31779213631004,6.21154245040899,7.39403258658255,6.75750380525274,7.59841304897318,6.47072730143239,6.79857855247281,8.28596135803212,7.65904596047398,6.14475667662969,6.7231652596385,7.95750119435878,7.89384985130721,7.57663384629473,9.20292157567626,8.99018612569793,8.31890429361785,7.97364229297256,5.66051094702404,7.03373982691451,7.42916521281113,7.76605815671913,8.61007163044289,8.1423588522735,8.01403164993921,8.50324686484559,8.25761070155952,8.78475880543607,7.53536154891923,7.44493627162942,7.66149350463775,10.3320163438211,9.28544825156946,9.31192016723853,8.67412082614091,9.94293918690067,9.48208931880589,8.21976304204483,9.05793362085177,8.76525070079117,8.90331921524063,10.0388553665353,8.21600230228934,9.70252803240804,10.9232485591813,8.31270729350679,8.99773894047435,11.5910870793982,10.6871517297313,9.61553684069451,9.16509135188041,9.98327921954738,10.7446825129266,10.7812125164096,11.3397169329537,11.9194104878742,12.3790416650159,11.364400594055,10.8041785214493,11.196252773134,10.8407965283921,12.3252814064764,11.8547084146643,10.7094487685708,11.9451123781508,12.5685820206648,9.76608338731283,12.5902743046322,10.1127271188463,11.5355287419448,12.5710803951617,10.6288329338321,12.4340686729182
EUR-11_SMHI-RCA4_MPI-M-MPI-ESM-LR_r1i1p1,5.27114957664213,5.82727327553269,5.07606300773999,3.94692984719176,4.885846903153,5.81452076170203,5.39115088640318,5.17245761531525,5.36339810592951,5.17289910215192,5.32584901320849,5.08130449908757,5.30471391003884,5.53444354164948,5.33559226806262,5.26888902368162,5.09081510442686,5.84555601410037,6.04835174225818,6.72748939800605,5.95698121207643,5.25136610286856,6.50785535083526,6.17341293026351,4.6780258625479,5.21545524284674,4.65908880199926,5.76442749970468,6.36398873950308,5.66802515240829,5.49813054733904,7.10346655340282,5.4075902578393,5.80992975931353,7.49482708884991,5.92049030941503,6.7985851452821,6.52766730510562,6.02785626755627,5.73842818867814,5.07688278695612,6.39878570409652,5.36396249597668,5.00204081223174,6.65483019718407,6.87301969517972,6.51809833017614,6.64664453688845,6.37374531363698,6.00056986662933,5.98805385780007,7.12069094183206,6.24027671624507,7.701730894545,5.87605611727658,6.49234283681223,5.00981482061233,7.18242498211325,6.51955046018662,6.06989648187799,7.77652813215599,7.82519466538645,8.45994197210038,7.85906755675618,7.73640587186892,6.79938532256433,7.46199112851238,6.68490698202089,6.1999706737239,8.03810668833912,6.74501738154003,6.06833412352085,8.58888806436104,7.88467756003617,9.17689485556348,8.22578178101526,7.21363419723055,7.65910265015664,9.52884032381081,8.87755025921422,9.10031879888206,8.48503137990971,7.85855108799711,9.02623202893543,7.5209504772739,6.80162734702337,8.25199561052366,8.27743671268578,9.1765915724347,8.94820886209701,9.04361515635124,8.85694012474506,8.97445414457687,8.59621962063905,10.1389828602681,9.3188215230676,10.5313259547206,8.97127172621975,9.64620748453493,9.18199631843878,8.37381288117279,9.06724054141177,9.84281956636332,9.74386792383442,11.6644609151378,10.5787437621643,9.54081925139002,10.0661489939873,10.3370827136385,9.50817139102256,11.3060359231633,10.1597535674548,11.9943040309653,10.3496290861189,10.6249094387525,9.94343065425861,10.1974788164095,10.1139688278565,11.008260692402
EUR-44_SMHI-RCA4_CCCma-CanESM2_r1i1p1,4.72944520995774,4.25816100755002,5.34082112542171,3.39402174717684,4.95778719722903,5.87147895195677,4.8947568911332,5.05889687180634,5.89043513041315,5.80388330163223,5.12297098205371,4.94467475964624,4.67830361249543,5.09520363970966,5.66497964303769,5.80922766803842,5.95916832647071,6.61570303126499,5.04253212250827,5.62502106634082,5.43249884097118,5.55589022155648,5.26896980117536,5.45495453915238,5.26705908633384,5.492688847357,6.5673967480883,6.23505408701768,6.42521023360938,6.20947140154922,6.37876020393441,5.93756933579316,6.93003964256727,5.23865685364217,7.55863539540615,5.29033894019706,6.36463985936798,6.75753684410478,6.84999781283434,7.58098394005642,6.55688992942233,6.20894854921134,7.47117915477512,6.79640778125781,6.05548865290144,6.02768777702584,7.09979989344821,7.39815938159414,7.03521518413303,6.77046536075636,7.89736329777761,7.33647404896107,7.10621659552589,7.59442720208236,7.64668275725297,7.23562684631927,7.42284799937526,7.11613452683997,7.67426365207155,8.35098025486426,8.2003962640687,8.43205285253446,8.4722589048095,8.00630519634231,7.14931210737807,8.24483639499978,7.53249016541511,7.921789101675,8.24374172671321,7.67565155574264,9.2571627151924,8.62876562578622,8.8391675712569,8.74270861007334,8.31088780354509,7.73228163714527,9.36759926814188,9.00929394330874,7.23672209820734,8.03973208027651,8.71223555610669,9.80657035412697,10.4299000268894,10.3538083647518,9.46870892319913,9.93859112641421,10.0018625993449,10.3189367119192,9.33503973474189,9.61666824333807,9.57904144586805,10.2982576505835,9.62436008893566,10.3632823704835,10.2930577460196,11.2399574112997,9.92222115605363,10.0067633369336,10.3757480861984,11.3599006950685,11.6850138582158,11.7146515448468,10.2673184775658,10.4736089950734,10.7325497132812,11.9653140642284,12.4647537975496,11.4252331156443,11.3026948717418,10.7915917841064,10.461412471362,12.2096962463586,13.4197378733301,12.2993243858105,12.074147081315,12.0354662888665,12.2846155145909,13.1927753860927,11.5860758071644
EUR-44_SMHI-RCA4_CSIRO-QCCCE-CSIRO-Mk3-6-0_r1i1p1,6.35157441673634,5.50840414854828,4.32929439058218,5.26096625256039,4.04053951394985,3.70968357849964,3.98912581871756,4.42674196407842,6.45217861468521,6.5463888828081,4.45546657015492,5.24833006258105,4.24503463316679,5.17946699642727,4.3705885949167,6.19286423441419,6.20917640721569,5.62253079649596,4.47223038688287,6.78767834966133,7.43358098055921,5.5840624248605,4.96869058953656,6.91248309321289,5.85794072575907,5.55639978545671,4.82544893259083,5.77854768972083,6.01450677522821,6.57933252736414,6.19724091853417,5.95088565954433,5.54771772708021,6.30309496289036,5.4055002034091,4.12987461727457,4.79754310872921,7.22648994878411,6.38224858210727,7.18456183871621,6.50585372415118,6.70456230229663,5.74009398095743,6.8858307835239,5.16603840042118,5.18794376231884,5.95818427932769,7.29015870714301,6.15394551101742,5.10024944830723,6.16697563423244,7.22746106738273,6.80120806858075,7.03664561816504,5.85594878264785,6.92805485292939,7.89625540440578,7.00596849471076,9.03491942494827,7.60764516328367,7.43197433414251,7.66472216054388,7.66404402386016,6.8903760267402,7.14432891762436,7.20667275940832,8.63633026523657,8.59472849605845,7.06509548607606,8.70454336174294,7.37993065786595,7.46014318988745,8.77488537479863,8.32032614113803,6.92963399528556,6.78862392806122,9.44510431564016,8.59971564988836,8.52784587217002,7.51917644980793,8.13846099397536,8.75967278431524,6.89030324615962,9.15257063916333,8.05173871227378,8.53039786765608,9.86354772264818,9.49440186601042,10.4844397297767,8.92975028100887,8.95070395069628,9.87427869134866,9.28077370958798,8.64159188434755,8.77442652567373,9.82036617295749,9.3934638502108,8.78734625510728,8.96054747564988,11.0836375837856,9.48053996024612,11.0791223799101,9.1713507154697,9.35388734594122,10.6114191311054,10.3436687120115,10.9001581804661,10.6136246365353,10.695327745329,11.2295713535277,10.2364773334416,9.56510230862531,10.6542674533377,13.0330385883126,11.234957580883,10.7009891193327,9.93601503511597,11.1942660157323,11.0022106289142
EUR-44_SMHI-RCA4_MIROC-MIROC5_r1i1p1,6.46302028050608,5.02337551510214,6.23767544533681,4.53575019340654,4.99104943040421,4.48277694634943,4.8901256945325,5.18508857318793,5.90947643927621,5.24623236339782,5.47694368240434,4.87454751992997,6.47720711433785,4.2184831698122,6.01142129036984,5.58292833852723,4.15167012391952,6.15114412408232,6.31231907790216,4.91873116664194,6.36651434540731,6.15162371099755,6.11921104742321,5.252522992542,5.49206253126499,5.23279738893589,4.83414299213604,5.83536470097599,6.03267457786361,4.89142025387176,5.08879138392632,5.55009916688474,6.20851880055769,5.48432552109314,5.77851931737209,5.3188214068566,6.15049727527112,6.23657071430437,6.28777970446941,6.22124177366837,6.61319854016044,6.2979609379137,7.09428822267549,5.25736980593225,6.98591479789068,7.70998713481772,6.81908666703104,7.82884948460463,7.59359574066435,7.00321570949249,6.6500785483745,6.54239176480339,5.61839649630716,7.22382400220718,6.40999860762564,6.79426683915991,7.12671367785595,7.86630911967594,8.208556061912,7.19628523147718,7.1305082308753,7.1300596299536,8.61064219888894,7.235622937737,7.67785176151313,7.12743746316979,8.01159374607713,8.11620133249959,6.644071953182,7.93018218219413,7.97211913522923,9.10900402458398,7.34809113258594,8.4083197174575,7.56166007017892,7.96415361216301,7.70805960740592,7.94922670381205,9.36354261482106,8.45490601556276,8.58453676259624,8.46038513142451,8.14690587290835,7.02107809098332,8.95500834078418,9.02982692621349,9.04336213279971,9.58524767179987,8.06731456018482,8.35100521027557,8.81319415802657,8.89131739233248,9.44198320648858,9.347318681509,8.87381818072811,9.39302809877076,10.0205590697539,10.6691436277803,10.1562994937987,9.87840730358747,10.0109898601153,11.0881869837083,10.3908022009121,10.997237313513,8.95796785187782,9.09275989809931,11.2790491668299,9.33769523249449,10.7078911514182,9.10861213131419,10.9428568592742,10.141185460606,9.87894650805397,9.63309756011018,10.9353145623808,9.98822911990242,11.4506759547617,13.5486893283114,13.4619073572245
EUR-44_SMHI-RCA4_NCC-NorESM1-M_r1i1p1,4.92397736239661,4.9181012575545,5.68468074325149,4.36801030930367,5.22901974555193,4.18012088639811,4.45772613744851,5.46220629997077,5.01455030716451,4.44248479780643,5.53347425971409,6.45936471396216,4.98842289060141,4.89366288858496,5.51692792567813,5.92248979145122,6.14973761663546,5.58166100660122,5.86050332521116,4.42399032600846,5.60863670816946,4.6033982196773,5.18376676270376,5.84662241431176,6.27596982119413,6.67753780165062,5.85332639121777,6.79056498260925,6.40432826527549,6.02632367044916,4.77855971290111,6.01350299408733,5.82061992092993,5.60274801650718,5.1895543749699,5.76433367907831,7.20290506881136,5.72231941275197,6.61416148700501,6.32300753852266,6.07945984297232,5.80127027290923,7.51874787784117,6.94019310800455,6.59087411490008,5.6873388497705,7.60219990159588,6.87908075929199,8.6373814329056,6.23127203789477,4.53596445077396,6.93365500142759,7.00562954593859,6.47928946826238,8.05330313078998,6.79067868200212,7.31181289425302,8.32416763949202,6.70000687919647,7.88885440087308,6.96941193953322,7.27224469630795,7.20592413043174,6.89068290759351,6.85160631350469,6.33596792692598,6.19801547997991,8.18829158209578,7.88958259520391,7.39565068618612,7.05458480957629,8.79466063836239,7.75768783770745,6.91544789021695,8.02832814802706,7.45597237609194,6.96532092087806,7.30432763756868,6.97788200804575,8.86970749482651,8.39552065722082,8.53063215752511,9.65014419117523,8.12179863721885,9.23896535490269,9.19030822657756,7.77907800133804,8.40755885209326,7.87593470745439,8.48962723418955,8.97361561324951,7.81398919711305,8.25270348475006,8.81885935935361,9.16571165540326,8.26985199277211,8.89013129694333,9.98733260946638,10.3804536267722,9.36364973766966,8.75607538802066,7.87708596403227,9.70752570246707,9.64208750815733,9.55315351541584,8.78735728924839,9.23880244227584,10.2772631414119,10.8211438381765,9.10403460276973,9.76133952519625,10.2595085763826,11.1107964125914,9.57540629717651,9.22718923926684,10.1896857079752,11.0384987789481,9.07744191410444,10.0215128429379
EUR-44_SMHI-RCA4_NOAA-GFDL-GFDL-ESM2M_r1i1p1,4.01515722356897,4.57640070896392,4.10487121007608,4.95735905521447,4.95654142034543,3.86677939268989,4.4832148256296,6.05538707717605,5.12698238652289,5.70456699135046,5.63417135033433,4.86095920907957,5.01308274730822,3.4710620130677,5.5227615549665,6.86626355988553,6.50106404719536,6.15457406244668,4.95861260624693,7.29768222875002,5.98221969469075,5.79226107715563,6.19777473055114,5.06917265479049,5.76363416773791,5.66828226577051,5.91578240009038,5.48891946452006,5.77223822770555,7.13925272626073,5.53122778964766,5.8330406253522,5.31434642568755,5.77044910008519,6.77964681715425,5.80780781033,6.4015998219998,5.7935387032915,5.33535495220189,5.23620311536032,7.097613957423,6.99279097568541,5.78955013438457,4.86515919699259,6.72000055515338,7.16280507967847,6.82801285822041,5.29727766009305,6.00310806030585,6.25428111366113,5.41589306865433,6.33168099788999,6.01199308590185,6.55060705876782,6.0337483887909,7.84495567229907,7.70933014088891,7.40423242514653,7.41624841755887,7.83222019125752,6.85546295688214,5.8418421693052,6.46299532450866,6.33484676402214,7.03468056548244,8.39390192337926,6.18348214282023,6.78326420197242,7.72145690822897,7.33903875576719,7.72834613468579,6.87317997999923,8.56512306780664,7.69792476557514,7.56463827885262,6.06403868084208,6.91616974506948,9.65436129412034,8.56028746472186,7.03471037942656,7.69433054956008,7.15199898424211,9.74687532829218,9.29295651183422,8.98133937154856,7.25662080989993,7.1895206406363,8.57148347942175,8.74152259325122,8.59018523234059,7.31934883821555,8.9419458417887,8.85256839881457,6.99320208582046,8.09160987707827,8.34883054060204,8.44569603338639,9.62182157902203,8.84738895577153,8.64307783377838,9.18681419172523,8.06690960810996,8.11590914461588,10.78524643348,7.97097878268002,8.29237222551283,8.85174686012668,9.69582305295861,9.71825864776063,9.43420536394613,8.34990717505495,9.13046995070333,9.26919212575585,8.38016632671972,10.2374052326301,10.3948717009163,9.33357882854389,9.71325391546605,9.19918647497016
EUR-44_CLMcom-CCLM5-0-6_ICHEC-EC-EARTH_r12i1p1,5.24850876417289,4.96057840972346,4.04751935740226,4.25001466421321,6.16273715048449,5.18859612627874,4.289474402389,4.54607843601193,5.42063668846909,4.76516180229215,4.6682978828417,5.22341340049463,5.79053396432118,4.76132438602104,5.11299260969898,5.29476724671556,5.46864426198678,6.52484279249328,5.72854182433837,4.7287843127597,5.8775233076337,5.7519629562831,5.21816251081357,6.49609238418081,6.74440002277004,6.13215589507246,6.28314928545903,5.83602313411677,5.87107013766394,6.49019406362909,6.05139980136471,5.73814256426883,5.76585467920323,5.99923989574257,5.66525398990841,5.91697029769151,6.64407852556699,7.21319333199689,5.70495486708177,5.99392984116245,5.86283047244492,5.96341142086558,5.09261924266283,6.37099626199133,7.9604209492582,6.36637183711189,6.72939524086687,5.90503379839445,5.03735701529203,6.36076526726528,5.68193401211089,6.57680215333892,6.33905165716716,6.96478037000641,6.23690281981849,6.92145680475237,7.36031946592668,6.95417824122415,7.26625336742374,6.48968671928019,7.58309200947084,6.60062775043774,6.730848532572,6.74243432016428,7.79355935013327,7.75980446008127,6.05309305645524,7.05314800116434,7.51475110383986,8.53199779574467,8.04922743999695,8.24715828275989,7.68241913855255,6.78003894687984,7.10764848549687,8.7192127901653,7.60955572196952,7.7949172321457,7.27060810463612,7.52217600608508,8.28706878656013,7.24469902738408,8.43527750036443,7.01529028721516,6.87150395452958,8.75485290790675,8.72272418200394,7.71156173684277,9.29469329885677,8.34162177464333,7.39499089333054,8.095051285552,8.02265815075164,7.62176416369375,8.2891103080695,9.30709857076856,8.02963083119718,8.09830117877444,8.21284386993385,8.83070461405848,9.26061401859034,9.40188414103016,9.05351073515637,9.9570046692917,9.4245132640961,9.871586471135,9.5906910057571,9.99125020664425,10.8571388057309,9.34285891530804,10.7587425720786,9.84203483328265,9.64573702153309,10.2867351692337,9.28769700397247,9.25055443251706,10.0610184870744,9.66727748537341,10.2993475484595
EUR-44_CLMcom-CCLM5-0-6_MIROC-MIROC5_r1i1p1,5.72387410237859,4.86640150386312,5.56250130628774,4.33307102953285,4.7164159358308,4.67687983802768,4.36096425323697,5.22383245320405,5.92732306187729,4.81811918499182,5.12417742245735,5.06193575144216,6.91540363613939,4.21714555409405,6.13382383863791,5.78624719836649,5.13787488629927,6.10180855791837,5.15756197574373,5.6412090319909,6.64621434429728,5.67821609413556,6.08617708028515,6.04018254304328,6.28828001496838,5.75190231788513,4.88847460209569,5.3264221845852,5.7491593991143,5.17352450061261,5.1861900055472,5.72443763377814,5.77730643461242,6.1727713023113,5.6258836926383,5.64240645378843,6.18119228837455,6.32707849868165,6.17794502863447,6.44610539780242,7.04231561003726,6.36291626893133,6.29784557367784,6.63267140890537,6.74901757143848,6.97661499509189,6.31768428071602,7.56848348776302,7.10215607266514,6.49177336534369,6.75833948131483,6.5760388041551,5.56589002588067,6.71361348936068,6.16892945487193,7.68440186693258,7.43158058049286,7.01581052534735,7.91631538730716,7.41279976903151,7.05289176901983,7.04824182458708,8.20235071312512,7.36247577122477,6.44404540779385,6.85640317602791,7.98064382371919,7.33230214708491,6.84106831995507,7.54815556126488,7.4872688670731,8.05104841714428,7.62398187903371,7.24754580599435,7.51256527133925,7.91240598723745,8.18788369684609,7.95999045529442,8.43791436577682,8.38725368997269,7.77738652140532,8.04497745705492,8.17574826281833,6.48029577788483,8.24491481977357,9.16506429433807,8.77516462038807,9.12649190891791,7.2169430455985,8.54016301352982,8.31221646768495,8.600267973038,8.60898609406936,8.43870561279496,8.60303391079959,8.3375376697477,9.53281804924011,9.64845364017946,9.31257249500964,9.29966018089727,9.82167746900388,9.81972194889669,10.2383752242097,9.90788210356465,9.79670033535564,9.35405879155599,10.0513628213794,9.03048986323611,10.3172384161556,8.9304734066977,10.2187620078156,9.8413189420558,10.0059753489243,9.47564006286347,10.353779874494,9.16765547489445,10.0675500478557,12.4115475742177,11.6150962674191
EUR-44_CLMcom-CCLM5-0-6_MPI-M-MPI-ESM-LR_r1i1p1,6.07657892409989,6.0900325220461,4.93086294708601,3.91459745321719,5.38019369362022,6.03255040156186,5.94897185837897,5.57411838510763,5.21607383995488,5.03117641398404,5.26611101073732,4.72947594653531,4.69933296212983,5.61246881454981,5.25950800845751,4.82869806367205,4.87089761806057,6.32892024807784,6.12764955663912,6.79610269285146,5.70696768372994,5.36239334396649,6.2085730207319,5.4957232220296,4.98991112143863,5.20894336459229,4.53142339952709,6.00895082364016,5.92978048436996,5.97939306235875,5.77656034674948,6.75813845593783,5.0194571657698,5.32585552042561,7.27916684420821,6.17864840769708,6.85793103263868,6.43218069681981,6.33313404298328,5.41586070689902,5.08204348287312,6.01267884404623,5.52573820851755,4.81289621249299,6.15878496827234,7.02186852875916,5.95042283080185,6.9428721850831,6.30934208011122,6.01748209607946,6.08585917986183,6.88344157549754,5.65608678741733,7.15142342219226,6.35748793000349,6.7184999007512,5.46385445165549,6.83052083860132,6.11214906744043,5.87081956160703,6.93064974076424,7.20610184437919,7.49231237545331,7.30344118098743,6.92392166286593,6.62288186731918,6.78146149742045,6.46903227234387,5.85331562125233,7.2580312693339,6.80385174092137,5.9647177045811,7.65005892312083,7.49589788511448,8.21251596358621,7.16384856749428,7.89578712652453,7.30324219699713,8.52000290145903,9.02142700610264,7.38102188957019,7.69869353923861,7.98268825139895,7.89863622762398,7.05705401067179,7.48682366454677,8.05192168649598,7.66623563147676,8.29655945121968,8.53631475605227,8.19133048878392,8.85283642902486,8.21467416484527,7.70607718562506,8.17907258304436,8.82462180940069,8.40583736987704,7.93313535739532,8.20200342212995,8.14055354795611,7.87970302869275,8.60883802469168,8.82685035829508,8.88758319319098,10.5601511790461,10.2355153861788,9.29014865568451,9.64371863303979,9.4723202101923,8.96691443971216,9.60272630049991,9.59740040957154,10.270048765033,9.38698800019818,8.61034148876746,9.48217682891155,9.15237841643898,9.22233474196402,9.41965017319029
EUR-44_CLMcom-CCLM5-0-6_MOHC-HadGEM2-ES_r1i1p1,5.57902295031,4.56974634513989,5.27379239944919,4.88025996774783,5.82740083049674,5.3554539180472,5.2985147187859,5.34602476611244,4.66959503190373,5.97973372034132,4.90105710078607,5.13602123194529,4.95890590407999,5.21943708545502,5.67784509572713,4.9614374519976,6.36688904261366,5.00712834186081,5.64478802922612,6.26080519087199,5.42197777459735,5.80977200782593,5.79420761628064,5.10018017106283,5.79479419311046,5.59355907224372,4.40618146251743,5.23069682340015,7.06980185550993,6.23009042014484,6.15000509516785,5.55142928634163,5.33440886269371,6.46431122770265,6.18106076471719,5.36151005548748,6.49132588237752,7.57994101860898,6.69967970338157,6.73937941913105,7.43589180653465,6.74762143589759,6.38906408836554,7.25851577010007,7.52130298252993,6.72597611383916,5.45493570338936,6.67302622192493,6.58730829348302,6.67797061714025,6.998420598021,7.17657292045351,6.54263190363073,8.02625075328939,6.61297876522343,6.10791085213643,7.17724147410828,7.0993572352071,7.34362889250221,7.28665885187239,8.94213146429455,7.25462846672695,8.65675764633979,7.67361222719833,5.72402637083107,6.66378384982843,6.88495451402714,6.48476426159731,7.45804190958602,7.28102397085997,7.86655259584669,8.61145638484247,8.84960463045476,8.03285648951778,7.47872427631841,6.84465166918972,7.7781262645617,9.30956390196741,8.72250457886292,8.4247271382223,7.98451559031926,9.10788591599017,8.91113708675671,8.371088770744,7.79368642507781,7.92711829590939,8.37840150441702,9.6471333542689,7.3326857021856,9.35304383084488,10.2351506881325,8.26104148317225,8.32667899188516,10.2325272850653,9.62063201105313,9.00349882401136,9.79312253304155,9.17430718939007,9.86427315938807,10.4345913971012,10.2249932959457,9.4987034896583,10.7170145798306,12.1575326656014,9.99494259039489,9.52523849264592,10.5538417442475,12.0470125592368,10.8293679844816,9.93992129406579,11.9647187026609,11.4995935766336,8.98395296204704,11.3943318665957,9.9293227913394,10.9275493066487,11.2048018928538,10.0891985576876,10.9484267413077
